Time:128Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Channel 15,Channel 16,Event Id,Event Date,Event Duration
503.7109375000,45,4165.1284179688,4256.9228515625,4255.6411132813,4189.2309570313,4248.2050781250,4248.5898437500,4242.4360351563,4251.5385742188,4238.2050781250,4240.7690429688,4215.7690429688,4233.5898437500,4210.3847656250,4246.5385742188,4201.7949218750,4249.1025390625,,,
503.7187500000,45,4237.3076171875,4173.5898437500,4256.4101562500,4248.4614257813,4300.5126953125,4258.4614257813,4241.1538085938,4239.1025390625,4280.5126953125,4236.4101562500,4216.6665039063,4252.6923828125,4255.8974609375,4250.7690429688,4245.0000000000,4231.5385742188,,,
503.7265625000,45,4261.4101562500,4248.3334960938,4223.3334960938,4263.9741210938,4243.0771484375,4239.4873046875,4282.9487304688,4243.8461914063,4229.8715820313,4254.1025390625,4215.7690429688,4254.7436523438,4259.7436523438,4228.4614257813,4258.4614257813,4250.5126953125,,,
503.7343750000,45,4135.3847656250,4260.6411132813,4243.9741210938,4237.5639648438,4263.8461914063,4249.6152343750,4236.0258789063,4252.0512695313,4184.3588867188,4253.8461914063,4262.6923828125,4214.1025390625,4251.1538085938,4249.3588867188,4156.6665039063,4254.7436523438,,,
503.7421875000,45,4242.3076171875,4237.9487304688,4246.1538085938,4237.4360351563,4214.2309570313,4247.1796875000,4193.9741210938,4245.0000000000,4243.7177734375,4186.1538085938,4253.2050781250,4246.0258789063,4263.4614257813,4253.9741210938,4241.6665039063,4242.1796875000,,,
503.7500000000,45,4245.7690429688,4228.5898437500,4205.1284179688,4250.3847656250,4237.1796875000,4247.4360351563,4240.7690429688,4182.6923828125,4260.2563476563,4246.7949218750,4304.4873046875,4258.2050781250,4245.8974609375,4244.3588867188,4259.2309570313,4241.1538085938,,,
503.7578125000,45,4225.3847656250,4253.3334960938,4251.5385742188,4251.7949218750,4255.6411132813,4213.7177734375,4255.0000000000,4248.7177734375,4215.7690429688,4258.2050781250,4246.4101562500,4244.3588867188,4226.7949218750,4243.9741210938,4220.1284179688,4252.0512695313,,,
503.7656250000,45,4174.4873046875,4245.8974609375,4246.7949218750,4189.3588867188,4256.0258789063,4250.0000000000,4185.3847656250,4260.1284179688,4242.9487304688,4242.6923828125,4229.2309570313,4240.5126953125,4223.0771484375,4251.6665039063,4179.7436523438,4249.1025390625,,,
503.7734375000,45,4248.3334960938,4182.4360351563,4255.0000000000,4245.1284179688,4219.1025390625,4258.0771484375,4243.7177734375,4242.1796875000,4268.2050781250,4229.3588867188,4214.8715820313,4248.4614257813,4227.6923828125,4245.5126953125,4243.3334960938,4187.9487304688,,,
503.7812500000,45,4250.3847656250,4242.5639648438,4240.0000000000,4252.6923828125,4245.2563476563,4244.2309570313,4275.5126953125,4226.2822265625,4195.7690429688,4251.4101562500,4217.3076171875,4241.0258789063,4235.6411132813,4188.4614257813,4260.3847656250,4249.3588867188,,,
503.7890625000,45,4227.6923828125,4255.7690429688,4245.0000000000,4242.8203125000,4261.1538085938,4246.5385742188,4222.4360351563,4253.5898437500,4232.9487304688,4252.9487304688,4262.4360351563,4226.4101562500,4262.9487304688,4249.4873046875,4152.0512695313,4258.8461914063,,,
503.7968750000,45,4245.7690429688,4239.8715820313,4216.5385742188,4247.8203125000,4238.3334960938,4249.3588867188,4227.8203125000,4253.8461914063,4264.4873046875,4207.9487304688,4255.6411132813,4246.4101562500,4149.8715820313,4258.3334960938,4243.4614257813,4242.3076171875,,,
503.8046875000,45,4211.6665039063,4235.2563476563,4221.9228515625,4248.4614257813,4190.1284179688,4244.8715820313,4244.3588867188,4163.3334960938,4253.5898437500,4248.0771484375,4234.4873046875,4256.0258789063,4243.5898437500,4243.4614257813,4251.2822265625,4233.5898437500,,,
503.8125000000,45,4211.6665039063,4235.2563476563,4221.9228515625,4248.4614257813,4190.1284179688,4244.8715820313,4244.3588867188,4163.3334960938,4253.5898437500,4248.0771484375,4234.4873046875,4256.0258789063,4243.5898437500,4243.4614257813,4251.2822265625,4233.5898437500,,,
503.8203125000,45,4211.6665039063,4235.2563476563,4221.9228515625,4248.4614257813,4190.1284179688,4244.8715820313,4244.3588867188,4163.3334960938,4253.5898437500,4248.0771484375,4234.4873046875,4256.0258789063,4243.5898437500,4243.4614257813,4251.2822265625,4233.5898437500,,,
503.8281250000,45,4211.6665039063,4235.2563476563,4221.9228515625,4248.4614257813,4190.1284179688,4244.8715820313,4244.3588867188,4163.3334960938,4253.5898437500,4248.0771484375,4234.4873046875,4256.0258789063,4243.5898437500,4243.4614257813,4251.2822265625,4233.5898437500,,,
503.8359375000,45,4211.6665039063,4235.2563476563,4221.9228515625,4248.4614257813,4190.1284179688,4244.8715820313,4244.3588867188,4163.3334960938,4253.5898437500,4248.0771484375,4234.4873046875,4256.0258789063,4243.5898437500,4243.4614257813,4251.2822265625,4233.5898437500,,,
503.8437500000,45,4211.6665039063,4235.2563476563,4221.9228515625,4248.4614257813,4190.1284179688,4244.8715820313,4244.3588867188,4163.3334960938,4253.5898437500,4248.0771484375,4234.4873046875,4256.0258789063,4243.5898437500,4243.4614257813,4251.2822265625,4233.5898437500,,,
503.8515625000,45,4211.1538085938,4249.3588867188,4203.0771484375,4245.5126953125,4242.8203125000,4193.2050781250,4261.4101562500,4251.2822265625,4274.3588867188,4259.2309570313,4246.0258789063,4241.4101562500,4268.8461914063,4243.4614257813,4233.5898437500,4253.7177734375,,,
503.8593750000,45,4230.7690429688,4255.5126953125,4262.1796875000,4237.5639648438,4268.7177734375,4250.7690429688,4231.4101562500,4262.4360351563,4245.2563476563,4243.0771484375,4255.3847656250,4253.4614257813,4257.8203125000,4251.9228515625,4188.8461914063,4258.5898437500,,,
503.8671875000,45,4273.8461914063,4230.1284179688,4259.2309570313,4245.0000000000,4160.0000000000,4255.3847656250,4244.1025390625,4243.0771484375,4204.1025390625,4238.7177734375,4227.0512695313,4244.3588867188,4124.2309570313,4248.3334960938,4245.3847656250,4172.8203125000,,,
503.8750000000,45,4252.8203125000,4245.1284179688,4201.5385742188,4256.4101562500,4243.3334960938,4242.1796875000,4220.3847656250,4231.6665039063,4211.9228515625,4248.4614257813,4177.0512695313,4248.4614257813,4236.9228515625,4175.0000000000,4260.7690429688,4251.9228515625,,,
503.8828125000,45,4286.2822265625,4262.6923828125,4246.0258789063,4242.6923828125,4292.5639648438,4245.7690429688,4237.4360351563,4254.2309570313,4257.4360351563,4255.2563476563,4258.3334960938,4230.7690429688,4264.6152343750,4250.7690429688,4239.3588867188,4260.6411132813,,,
503.8906250000,45,4248.7177734375,4241.9228515625,4285.3847656250,4249.1025390625,4238.4614257813,4252.1796875000,4224.6152343750,4252.6923828125,4259.4873046875,4220.0000000000,4261.1538085938,4246.1538085938,4156.2822265625,4259.1025390625,4244.7436523438,4244.4873046875,,,
503.8984375000,45,4243.7177734375,4241.7949218750,4225.8974609375,4250.8974609375,4194.6152343750,4249.4873046875,4250.1284179688,4190.6411132813,4258.7177734375,4247.5639648438,4153.0771484375,4257.3076171875,4245.1284179688,4246.6665039063,4231.5385742188,4235.1284179688,,,
503.9062500000,45,4221.1538085938,4251.9228515625,4224.7436523438,4248.5898437500,4247.0512695313,4219.8715820313,4270.5126953125,4252.0512695313,4222.3076171875,4260.5126953125,4251.0258789063,4243.3334960938,4274.7436523438,4251.0258789063,4250.8974609375,4253.7177734375,,,
503.9140625000,45,4247.1796875000,4256.0258789063,4270.5126953125,4207.9487304688,4276.1538085938,4251.0258789063,4236.5385742188,4266.4101562500,4247.4360351563,4243.7177734375,4263.7177734375,4263.2050781250,4274.7436523438,4249.4873046875,4206.6665039063,4257.0512695313,,,
503.9218750000,45,4282.5639648438,4173.7177734375,4264.7436523438,4250.7690429688,4144.7436523438,4263.0771484375,4240.2563476563,4248.3334960938,4149.3588867188,4252.3076171875,4251.5385742188,4248.2050781250,4145.3847656250,4253.0771484375,4260.8974609375,4199.3588867188,,,
503.9296875000,45,4270.3847656250,4255.2563476563,4110.1284179688,4263.5898437500,4242.0512695313,4246.5385742188,4127.4360351563,4260.8974609375,4261.0258789063,4251.9228515625,4194.8715820313,4261.2822265625,4269.6152343750,4273.2050781250,4274.3588867188,4253.2050781250,,,
503.9375000000,45,4142.3076171875,4265.8974609375,4245.3847656250,4240.7690429688,4209.7436523438,4266.9228515625,4273.7177734375,4248.8461914063,4245.2563476563,4260.5126953125,4275.2563476563,4258.3334960938,4260.3847656250,4248.8461914063,4174.8715820313,4261.2822265625,,,
503.9453125000,45,4247.6923828125,4240.7690429688,4245.1284179688,4247.6923828125,4242.4360351563,4247.6923828125,4197.9487304688,4251.2822265625,4250.0000000000,4235.7690429688,4257.6923828125,4246.5385742188,4195.1284179688,4258.8461914063,4246.6665039063,4242.9487304688,,,
503.9531250000,45,4228.3334960938,4238.7177734375,4224.1025390625,4249.2309570313,4132.1796875000,4252.5639648438,4243.3334960938,4263.5898437500,4261.0258789063,4245.7690429688,4154.4873046875,4260.0000000000,4241.1538085938,4242.5639648438,4207.0512695313,4242.6923828125,,,
503.9609375000,45,4226.2822265625,4251.2822265625,4098.4614257813,4254.1025390625,4248.7177734375,4212.8203125000,4261.6665039063,4247.6923828125,4136.2822265625,4261.5385742188,4243.7177734375,4242.9487304688,4241.4101562500,4246.1538085938,4236.0258789063,4252.4360351563,,,
503.9687500000,45,4169.2309570313,4252.0512695313,4255.2563476563,4179.8715820313,4256.0258789063,4246.6665039063,4166.0258789063,4259.3588867188,4247.3076171875,4243.8461914063,4275.1284179688,4234.6152343750,4224.1025390625,4247.8203125000,4248.3334960938,4249.2309570313,,,
503.9765625000,45,4245.1284179688,4222.1796875000,4258.9741210938,4249.3588867188,4212.6923828125,4259.2309570313,4241.6665039063,4243.2050781250,4276.4101562500,4235.8974609375,4227.3076171875,4252.9487304688,4239.4873046875,4253.5898437500,4246.4101562500,4227.0512695313,,,
503.9843750000,45,4272.3076171875,4254.8715820313,4224.3588867188,4263.8461914063,4239.3588867188,4242.9487304688,4266.0258789063,4259.3588867188,4262.9487304688,4255.6411132813,4189.6152343750,4257.5639648438,4271.6665039063,4201.4101562500,4267.8203125000,4251.1538085938,,,
503.9921875000,45,4153.7177734375,4260.8974609375,4245.5126953125,4242.5639648438,4225.7690429688,4250.7690429688,4245.7690429688,4246.0258789063,4130.2563476563,4250.0000000000,4256.4101562500,4175.0000000000,4263.0771484375,4247.6923828125,4135.1284179688,4259.3588867188,,,
514.0000000000,46,4197.4360351563,4255.5126953125,4264.6152343750,4257.5639648438,4266.7949218750,4245.8974609375,4163.0771484375,4248.0771484375,4242.5639648438,4243.4614257813,4158.8461914063,4255.8974609375,4268.3334960938,4249.8715820313,4166.6665039063,4255.7690429688,,,
514.0078125000,46,4266.6665039063,4243.4614257813,4261.9228515625,4249.7436523438,4250.8974609375,4248.5898437500,4243.0771484375,4242.1796875000,4181.1538085938,4253.4614257813,4264.7436523438,4250.2563476563,4173.3334960938,4255.8974609375,4266.0258789063,4254.1025390625,,,
514.0156250000,46,4256.5385742188,4246.0258789063,4182.1796875000,4246.6665039063,4243.0771484375,4242.8203125000,4142.4360351563,4247.5639648438,4253.3334960938,4251.2822265625,4194.6152343750,4251.2822265625,4255.1284179688,4254.4873046875,4260.7690429688,4241.4101562500,,,
514.0234375000,46,4095.5129394531,4245.7690429688,4240.2563476563,4242.6923828125,4140.5126953125,4246.7949218750,4250.7690429688,4250.8974609375,4227.5639648438,4250.0000000000,4252.8203125000,4254.4873046875,4262.1796875000,4245.0000000000,4110.1284179688,4244.6152343750,,,
514.0312500000,46,4240.1284179688,4240.3847656250,4147.6923828125,4245.1284179688,4247.6923828125,4250.2563476563,4233.3334960938,4249.4873046875,4251.1538085938,4243.5898437500,4263.3334960938,4249.3588867188,4145.7690429688,4247.6923828125,4245.2563476563,4240.2563476563,,,
514.0390625000,46,4182.1796875000,4253.3334960938,4263.7177734375,4253.5898437500,4184.4873046875,4254.4873046875,4266.4101562500,4238.5898437500,4266.1538085938,4246.7949218750,4135.6411132813,4252.0512695313,4245.5126953125,4242.9487304688,4208.9741210938,4262.1796875000,,,
514.0468750000,46,4277.3076171875,4251.7949218750,4126.2822265625,4257.6923828125,4276.6665039063,4250.3847656250,4262.0512695313,4245.1284179688,4133.5898437500,4248.0771484375,4240.1284179688,4244.4873046875,4148.8461914063,4253.4614257813,4258.9741210938,4248.8461914063,,,
514.0546875000,46,4149.1025390625,4255.0000000000,4260.6411132813,4250.6411132813,4263.3334960938,4247.5639648438,4197.1796875000,4247.1796875000,4239.1025390625,4243.7177734375,4131.5385742188,4253.9741210938,4263.7177734375,4250.7690429688,4265.8974609375,4258.2050781250,,,
514.0625000000,46,4266.9228515625,4264.8715820313,4265.8974609375,4247.0512695313,4256.6665039063,4250.0000000000,4242.0512695313,4242.8203125000,4181.9228515625,4256.7949218750,4274.6152343750,4251.2822265625,4309.8715820313,4257.4360351563,4273.9741210938,4274.1025390625,,,
514.0703125000,46,4263.0771484375,4245.1284179688,4234.7436523438,4250.3847656250,4243.4614257813,4242.3076171875,4190.8974609375,4251.9228515625,4264.1025390625,4252.5639648438,4195.7690429688,4254.8715820313,4263.2050781250,4265.0000000000,4262.9487304688,4246.7949218750,,,
514.0781250000,46,4263.0771484375,4245.1284179688,4234.7436523438,4250.3847656250,4243.4614257813,4242.3076171875,4190.8974609375,4251.9228515625,4264.1025390625,4252.5639648438,4195.7690429688,4254.8715820313,4263.2050781250,4265.0000000000,4262.9487304688,4246.7949218750,,,
514.0859375000,46,4263.0771484375,4245.1284179688,4234.7436523438,4250.3847656250,4243.4614257813,4242.3076171875,4190.8974609375,4251.9228515625,4264.1025390625,4252.5639648438,4195.7690429688,4254.8715820313,4263.2050781250,4265.0000000000,4262.9487304688,4246.7949218750,,,
514.0937500000,46,4263.0771484375,4245.1284179688,4234.7436523438,4250.3847656250,4243.4614257813,4242.3076171875,4190.8974609375,4251.9228515625,4264.1025390625,4252.5639648438,4195.7690429688,4254.8715820313,4263.2050781250,4265.0000000000,4262.9487304688,4246.7949218750,,,
514.1015625000,46,4263.0771484375,4245.1284179688,4234.7436523438,4250.3847656250,4243.4614257813,4242.3076171875,4190.8974609375,4251.9228515625,4264.1025390625,4252.5639648438,4195.7690429688,4254.8715820313,4263.2050781250,4265.0000000000,4262.9487304688,4246.7949218750,,,
514.1093750000,46,4143.5898437500,4249.3588867188,4243.9741210938,4243.7177734375,4157.3076171875,4251.9228515625,4260.7690429688,4251.7949218750,4093.0769042969,4255.1284179688,4261.2822265625,4258.2050781250,4262.4360351563,4247.6923828125,4087.1794433594,4248.7177734375,,,
514.1171875000,46,4241.1538085938,4243.7177734375,4126.2822265625,4250.8974609375,4258.5898437500,4251.9228515625,4127.9487304688,4254.2309570313,4262.1796875000,4241.0258789063,4266.5385742188,4247.6923828125,4185.3847656250,4251.7949218750,4238.9741210938,4241.9228515625,,,
514.1250000000,46,4146.6665039063,4257.5639648438,4270.0000000000,4255.3847656250,4253.9741210938,4259.1025390625,4271.5385742188,4260.6411132813,4265.3847656250,4245.1284179688,4249.1025390625,4251.0258789063,4243.9741210938,4243.4614257813,4165.0000000000,4259.8715820313,,,
514.1328125000,46,4273.7177734375,4250.6411132813,4261.2822265625,4258.2050781250,4270.6411132813,4269.7436523438,4253.3334960938,4243.3334960938,4163.5898437500,4246.0258789063,4243.7177734375,4244.7436523438,4147.8203125000,4248.0771484375,4251.6665039063,4247.8203125000,,,
514.1406250000,46,4189.8715820313,4250.3847656250,4251.7949218750,4253.8461914063,4252.8203125000,4245.5126953125,4082.1794433594,4247.3076171875,4238.0771484375,4241.5385742188,4131.9228515625,4246.4101562500,4249.7436523438,4251.9228515625,4197.1796875000,4252.0512695313,,,
514.1484375000,46,4252.1796875000,4262.8203125000,4261.2822265625,4245.8974609375,4093.5898437500,4248.5898437500,4241.1538085938,4240.7690429688,4131.9228515625,4253.9741210938,4263.5898437500,4251.9228515625,4208.0771484375,4256.6665039063,4265.6411132813,4254.1025390625,,,
514.1562500000,46,4264.2309570313,4244.7436523438,4177.5639648438,4250.1284179688,4245.8974609375,4243.8461914063,4148.4614257813,4258.4614257813,4266.1538085938,4250.8974609375,4165.6411132813,4255.0000000000,4269.4873046875,4243.9741210938,4255.6411132813,4243.8461914063,,,
514.1640625000,46,4256.0258789063,4251.1538085938,4242.5639648438,4243.3334960938,4160.6411132813,4252.0512695313,4250.1284179688,4248.7177734375,4152.8203125000,4249.7436523438,4256.0258789063,4241.5385742188,4247.6923828125,4245.7690429688,4225.0000000000,4245.3847656250,,,
514.1718750000,46,4239.7436523438,4239.3588867188,4140.0000000000,4241.5385742188,4235.7690429688,4249.4873046875,4187.8203125000,4249.1025390625,4244.6152343750,4239.2309570313,4250.0000000000,4248.5898437500,4123.7177734375,4243.9741210938,4242.6923828125,4238.0771484375,,,
514.1796875000,46,4125.5126953125,4243.8461914063,4242.3076171875,4252.3076171875,4217.1796875000,4249.3588867188,4252.4360351563,4254.2309570313,4248.9741210938,4243.3334960938,4070.0000000000,4244.6152343750,4243.3334960938,4240.5126953125,4117.9487304688,4242.6923828125,,,
514.1875000000,46,4236.0258789063,4250.5126953125,4189.3588867188,4247.3076171875,4248.2050781250,4224.2309570313,4248.7177734375,4240.0000000000,4142.4360351563,4241.0258789063,4241.1538085938,4242.8203125000,4155.5126953125,4238.7177734375,4232.8203125000,4248.5898437500,,,
514.1953125000,46,4213.9741210938,4251.4101562500,4244.8715820313,4202.3076171875,4250.3847656250,4245.8974609375,4221.7949218750,4241.4101562500,4241.2822265625,4243.2050781250,4191.6665039063,4242.6923828125,4242.9487304688,4245.7690429688,4251.6665039063,4250.5126953125,,,
514.2031250000,46,4253.4614257813,4229.1025390625,4250.7690429688,4248.7177734375,4173.9741210938,4245.1284179688,4241.0258789063,4241.9228515625,4144.4873046875,4244.6152343750,4242.5639648438,4248.7177734375,4193.5898437500,4244.3588867188,4254.1025390625,4241.7949218750,,,
514.2109375000,46,4253.3334960938,4245.1284179688,4114.3588867188,4246.5385742188,4239.4873046875,4241.1538085938,4102.1796875000,4248.4614257813,4249.6152343750,4255.6411132813,4155.0000000000,4249.4873046875,4259.2309570313,4241.5385742188,4250.6411132813,4244.1025390625,,,
514.2187500000,46,4132.0512695313,4244.2309570313,4240.6411132813,4240.6411132813,4116.5385742188,4249.1025390625,4250.8974609375,4252.5639648438,4200.1284179688,4253.5898437500,4256.9228515625,4235.8974609375,4246.0258789063,4244.8715820313,4153.0771484375,4244.8715820313,,,
514.2265625000,46,4244.3588867188,4241.7949218750,4167.1796875000,4247.3076171875,4240.0000000000,4249.2309570313,4205.5126953125,4252.4360351563,4251.9228515625,4236.6665039063,4248.8461914063,4244.2309570313,4133.0771484375,4247.3076171875,4243.0771484375,4241.9228515625,,,
514.2343750000,46,4189.3588867188,4251.1538085938,4243.8461914063,4251.2822265625,4148.8461914063,4252.0512695313,4257.9487304688,4243.9741210938,4250.8974609375,4243.2050781250,4117.4360351563,4246.6665039063,4239.8715820313,4240.1284179688,4136.5385742188,4254.3588867188,,,
514.2421875000,46,4253.5898437500,4251.7949218750,4143.4614257813,4250.5126953125,4260.7690429688,4236.9228515625,4249.1025390625,4244.6152343750,4181.5385742188,4248.5898437500,4242.0512695313,4242.9487304688,4111.5385742188,4255.5126953125,4257.6923828125,4250.1284179688,,,
514.2500000000,46,4211.4101562500,4251.0258789063,4262.8203125000,4246.0258789063,4243.8461914063,4243.8461914063,4263.5898437500,4246.6665039063,4243.9741210938,4245.1284179688,4129.8715820313,4243.7177734375,4240.1284179688,4246.6665039063,4236.4101562500,4247.4360351563,,,
514.2578125000,46,4250.7690429688,4256.4101562500,4243.0771484375,4242.9487304688,4262.0512695313,4245.6411132813,4241.7949218750,4240.6411132813,4153.3334960938,4239.1025390625,4231.6665039063,4249.7436523438,4170.8974609375,4246.4101562500,4248.2050781250,4235.3847656250,,,
514.2656250000,46,4254.2309570313,4247.4360351563,4183.9741210938,4249.8715820313,4240.5126953125,4240.3847656250,4176.5385742188,4257.5639648438,4259.7436523438,4253.5898437500,4127.4360351563,4252.8203125000,4273.9741210938,4235.3847656250,4256.2822265625,4250.1284179688,,,
514.2734375000,46,4115.7690429688,4247.6923828125,4241.9228515625,4243.2050781250,4138.7177734375,4261.6665039063,4269.4873046875,4250.7690429688,4145.8974609375,4252.9487304688,4276.6665039063,4242.8203125000,4255.5126953125,4251.6665039063,4176.9228515625,4250.3847656250,,,
514.2812500000,46,4241.6665039063,4242.5639648438,4129.4873046875,4262.3076171875,4271.0258789063,4250.1284179688,4202.4360351563,4257.5639648438,4274.2309570313,4240.7690429688,4260.8974609375,4253.2050781250,4253.5898437500,4257.4360351563,4241.6665039063,4243.7177734375,,,
514.2890625000,46,4172.6923828125,4276.5385742188,4289.8715820313,4250.3847656250,4288.8461914063,4264.4873046875,4288.7177734375,4287.9487304688,4261.1538085938,4250.6411132813,4193.7177734375,4256.0258789063,4244.4873046875,4246.1538085938,4185.1284179688,4278.2050781250,,,
514.2968750000,46,4296.0258789063,4249.8715820313,4262.5639648438,4263.8461914063,4290.8974609375,4307.6923828125,4262.3076171875,4250.2563476563,4120.8974609375,4255.7690429688,4243.9741210938,4245.7690429688,4185.1284179688,4275.2563476563,4295.0000000000,4248.8461914063,,,
514.3046875000,46,4158.4614257813,4264.2309570313,4289.2309570313,4275.6411132813,4260.2563476563,4251.9228515625,4127.1796875000,4256.9228515625,4241.5385742188,4243.0771484375,4147.3076171875,4275.2563476563,4290.3847656250,4247.4360351563,4147.0512695313,4263.8461914063,,,
514.3125000000,46,4284.8715820313,4260.0000000000,4258.0771484375,4252.9487304688,4167.5639648438,4256.4101562500,4243.3334960938,4243.8461914063,4131.2822265625,4278.0771484375,4295.3847656250,4250.5126953125,4243.0771484375,4266.5385742188,4286.5385742188,4286.6665039063,,,
514.3203125000,46,4256.6665039063,4250.7690429688,4213.8461914063,4256.7949218750,4243.9741210938,4246.6665039063,4178.7177734375,4277.5639648438,4297.6923828125,4250.1284179688,4326.9228515625,4267.5639648438,4287.9487304688,4322.0512695313,4256.2822265625,4250.5126953125,,,
514.3281250000,46,4206.0258789063,4258.4614257813,4242.0512695313,4246.1538085938,4192.9487304688,4277.8203125000,4294.2309570313,4250.7690429688,4269.2309570313,4265.7690429688,4287.8203125000,4309.4873046875,4265.5126953125,4255.2563476563,4153.0771484375,4261.6665039063,,,
514.3359375000,46,4241.0258789063,4242.9487304688,4182.4360351563,4292.4360351563,4317.8203125000,4253.2050781250,4184.2309570313,4270.6411132813,4306.5385742188,4306.0258789063,4265.2563476563,4254.4873046875,4129.4873046875,4259.6152343750,4241.2822265625,4240.6411132813,,,
514.3437500000,46,4163.9741210938,4292.0512695313,4319.8715820313,4250.7690429688,4184.4873046875,4271.5385742188,4304.2309570313,4311.6665039063,4257.5639648438,4249.4873046875,4180.8974609375,4253.8461914063,4242.5639648438,4242.1796875000,4167.8203125000,4281.0258789063,,,
514.3515625000,46,4297.8203125000,4248.5898437500,4266.1538085938,4266.6665039063,4286.2822265625,4306.5385742188,4255.0000000000,4248.5898437500,4201.9228515625,4252.3076171875,4243.4614257813,4244.1025390625,4180.3847656250,4278.2050781250,4292.5639648438,4246.7949218750,,,
514.3593750000,46,4297.8203125000,4248.5898437500,4266.1538085938,4266.6665039063,4286.2822265625,4306.5385742188,4255.0000000000,4248.5898437500,4201.9228515625,4252.3076171875,4243.4614257813,4244.1025390625,4180.3847656250,4278.2050781250,4292.5639648438,4246.7949218750,,,
514.3671875000,46,4297.8203125000,4248.5898437500,4266.1538085938,4266.6665039063,4286.2822265625,4306.5385742188,4255.0000000000,4248.5898437500,4201.9228515625,4252.3076171875,4243.4614257813,4244.1025390625,4180.3847656250,4278.2050781250,4292.5639648438,4246.7949218750,,,
514.3750000000,46,4297.8203125000,4248.5898437500,4266.1538085938,4266.6665039063,4286.2822265625,4306.5385742188,4255.0000000000,4248.5898437500,4201.9228515625,4252.3076171875,4243.4614257813,4244.1025390625,4180.3847656250,4278.2050781250,4292.5639648438,4246.7949218750,,,
514.3828125000,46,4297.8203125000,4248.5898437500,4266.1538085938,4266.6665039063,4286.2822265625,4306.5385742188,4255.0000000000,4248.5898437500,4201.9228515625,4252.3076171875,4243.4614257813,4244.1025390625,4180.3847656250,4278.2050781250,4292.5639648438,4246.7949218750,,,
514.3906250000,46,4297.8203125000,4248.5898437500,4266.1538085938,4266.6665039063,4286.2822265625,4306.5385742188,4255.0000000000,4248.5898437500,4201.9228515625,4252.3076171875,4243.4614257813,4244.1025390625,4180.3847656250,4278.2050781250,4292.5639648438,4246.7949218750,,,
514.3984375000,46,4303.8461914063,4263.0771484375,4283.9741210938,4289.3588867188,4249.4873046875,4249.7436523438,4148.9741210938,4253.0771484375,4242.4360351563,4243.8461914063,4152.4360351563,4269.1025390625,4282.5639648438,4247.1796875000,4220.1284179688,4263.0771484375,,,
514.4062500000,46,4277.5639648438,4260.7690429688,4248.9741210938,4250.8974609375,4167.4360351563,4254.7436523438,4242.9487304688,4243.3334960938,4145.7690429688,4265.5126953125,4279.8715820313,4250.6411132813,4194.4873046875,4265.3847656250,4277.3076171875,4297.9487304688,,,
514.4140625000,46,4249.6152343750,4250.3847656250,4207.8203125000,4253.5898437500,4244.3588867188,4242.9487304688,4158.2050781250,4265.6411132813,4277.1796875000,4249.3588867188,4241.1538085938,4258.4614257813,4275.6411132813,4320.5126953125,4244.8715820313,4248.3334960938,,,
514.4218750000,46,4168.8461914063,4252.0512695313,4242.0512695313,4243.3334960938,4164.3588867188,4259.7436523438,4263.7177734375,4250.2563476563,4224.6152343750,4255.5126953125,4266.5385742188,4271.4101562500,4246.1538085938,4248.4614257813,4134.7436523438,4253.9741210938,,,
514.4296875000,46,4241.2822265625,4243.5898437500,4168.4614257813,4262.8203125000,4268.2050781250,4251.7949218750,4197.0512695313,4263.8461914063,4274.6152343750,4254.8715820313,4254.7436523438,4251.6665039063,4156.9228515625,4255.8974609375,4243.3334960938,4244.7436523438,,,
514.4375000000,46,4151.9228515625,4275.3847656250,4290.5126953125,4252.5639648438,4211.6665039063,4268.5898437500,4293.9741210938,4283.2050781250,4259.3588867188,4249.8715820313,4209.3588867188,4259.2309570313,4242.6923828125,4243.4614257813,4155.1284179688,4283.7177734375,,,
514.4453125000,46,4310.8974609375,4253.7177734375,4242.0512695313,4268.9741210938,4305.0000000000,4302.4360351563,4249.2309570313,4243.0771484375,4206.5385742188,4257.6923828125,4243.4614257813,4241.7949218750,4162.1796875000,4272.6923828125,4294.8715820313,4248.2050781250,,,
514.4531250000,46,4250.0000000000,4264.8715820313,4288.9741210938,4305.2563476563,4244.1025390625,4243.7177734375,4171.9228515625,4253.3334960938,4244.8715820313,4242.9487304688,4168.3334960938,4265.7690429688,4277.9487304688,4246.4101562500,4245.3847656250,4265.8974609375,,,
514.4609375000,46,4280.2563476563,4301.7949218750,4253.9741210938,4249.4873046875,4161.5385742188,4255.2563476563,4243.8461914063,4243.3334960938,4191.5385742188,4276.5385742188,4295.2563476563,4249.3588867188,4233.3334960938,4269.3588867188,4297.9487304688,4283.7177734375,,,
514.4687500000,46,4252.6923828125,4248.8461914063,4151.0258789063,4258.2050781250,4242.9487304688,4242.1796875000,4163.0771484375,4276.5385742188,4297.0512695313,4248.9741210938,4205.6411132813,4266.5385742188,4297.3076171875,4260.5126953125,4247.5639648438,4247.6923828125,,,
514.4765625000,46,4173.0771484375,4258.3334960938,4242.9487304688,4243.5898437500,4129.1025390625,4274.3588867188,4290.7690429688,4249.7436523438,4232.4360351563,4267.9487304688,4290.1284179688,4296.6665039063,4248.4614257813,4247.3076171875,4229.6152343750,4252.6923828125,,,
