Time:128Hz,Epoch,F3,FC5,AF3,F7,T7,P7,O1,O2,P8,T8,F8,AF4,FC6,F4,TP9,TP10,Event Id,Event Date,Event Duration
404.6953125000,36,1456.1538085938,5065.5126953125,6836.1538085938,474.4871826172,826.0256347656,4815.0000000000,2402.8205566406,5864.7436523438,5378.0771484375,6014.7436523438,1635.7691650391,7439.2309570313,8360.2568359375,5810.8974609375,4505.1284179688,4041.1538085938,,,
404.7031250000,36,5798.0771484375,1787.3077392578,7405.8974609375,6048.9741210938,501.2820434570,5313.9741210938,6953.5898437500,3951.6667480469,7143.2050781250,848.9743652344,2328.2050781250,7664.6152343750,7065.5126953125,7827.6923828125,735.8973999023,284.1025695801,,,
404.7109375000,36,2582.9487304688,4517.4360351563,6305.5126953125,1665.1281738281,3284.2307128906,5472.1796875000,3123.0769042969,2837.3076171875,6026.5385742188,2621.1538085938,5087.3076171875,5283.9741210938,1310.0000000000,4226.5385742188,1011.2820434570,6051.1538085938,,,
404.7187500000,36,7393.3334960938,8345.6406250000,6947.5639648438,4708.7177734375,793.5897216797,7954.8715820313,6219.3588867188,3604.2307128906,5284.7436523438,3585.2563476563,1136.9230957031,4562.4360351563,5978.0771484375,221.7948608398,5418.9741210938,2510.7692871094,,,
404.7265625000,36,6600.5126953125,2126.7949218750,7425.1284179688,3305.7692871094,2479.6154785156,4834.3588867188,3313.4614257813,1139.2307128906,5547.5639648438,8127.9487304688,2281.2819824219,8228.5898437500,4412.6923828125,7930.6411132813,7342.6923828125,636.5384521484,,,
404.7343750000,36,3891.6667480469,4596.4101562500,7244.3588867188,903.3333129883,4026.2819824219,653.0769042969,4435.1284179688,5177.0512695313,2683.0769042969,7210.8974609375,3518.5898437500,6577.5639648438,3166.1538085938,4526.9228515625,5088.5898437500,4417.8203125000,,,
404.7421875000,36,5110.2563476563,5680.6411132813,8084.1025390625,135.3846130371,7823.2050781250,4806.2822265625,2293.2050781250,7823.5898437500,6938.2050781250,6871.7949218750,4220.6411132813,7171.1538085938,100.8974304199,6293.0771484375,7364.6152343750,1359.4871826172,,,
404.7500000000,36,4735.3847656250,2198.0769042969,260.6410217285,1240.0000000000,6937.4360351563,1162.9487304688,4893.0771484375,2889.3588867188,6028.2050781250,6560.3847656250,954.7435913086,7791.1538085938,3847.8205566406,6011.2822265625,2313.8461914063,3182.0512695313,,,
404.7578125000,36,8182.3076171875,26.1538372040,849.4871826172,5925.3847656250,4399.8715820313,3618.5898437500,445.7692260742,6905.7690429688,7107.6923828125,3233.9743652344,5812.4360351563,6965.0000000000,3145.5129394531,3229.4870605469,7874.8715820313,6208.4614257813,,,
404.7656250000,36,1170.5128173828,2998.3332519531,3692.3076171875,4435.8974609375,5090.6411132813,1071.4102783203,83.2051162720,3549.6154785156,942.1795043945,5248.7177734375,4025.6411132813,6871.2822265625,3390.7692871094,7107.5639648438,3808.4614257813,5197.0512695313,,,
404.7734375000,36,569.2307739258,6278.7177734375,1674.8718261719,7935.8974609375,3111.7949218750,2116.1538085938,6348.9741210938,7820.3847656250,7768.5898437500,4556.7949218750,5320.5126953125,3682.1794433594,5233.8461914063,2987.3076171875,2643.7180175781,858.7179565430,,,
404.7812500000,36,4560.1284179688,3004.6154785156,1605.7691650391,5970.2563476563,2225.5126953125,5465.5126953125,2881.0256347656,2493.9743652344,2551.9230957031,3303.9743652344,8160.3847656250,713.3333129883,6871.1538085938,6013.9741210938,2946.9230957031,535.2564086914,,,
404.7890625000,36,2866.5385742188,5650.3847656250,1345.8974609375,4983.3334960938,3314.2307128906,7414.1025390625,4853.4614257813,5710.1284179688,1835.8974609375,3208.9743652344,6251.0258789063,7366.0258789063,1374.4871826172,8101.2822265625,3446.2819824219,4772.1796875000,,,
404.7968750000,36,3380.6411132813,5100.2563476563,1046.7949218750,7243.9746093750,1430.0000000000,6905.0000000000,5546.9228515625,5947.5639648438,3590.7692871094,2013.7178955078,366.4102478027,5232.0512695313,338.2051086426,1327.3077392578,4083.7180175781,6841.7949218750,,,
404.8046875000,36,5126.1538085938,2881.7949218750,5746.1538085938,8331.9228515625,6428.3334960938,3983.8461914063,7686.9228515625,512.4359130859,280.2564086914,3503.2050781250,5665.5126953125,2240.0000000000,2066.5385742188,5955.2563476563,5829.1025390625,3544.3588867188,,,
404.8125000000,36,4033.8461914063,1189.6153564453,4042.9487304688,7681.6665039063,6845.8974609375,5164.6152343750,1306.1538085938,5362.4360351563,4535.2563476563,703.4615478516,2067.5642089844,2394.8718261719,7462.6923828125,6994.4873046875,4141.9228515625,2143.7180175781,,,
404.8203125000,36,4237.9487304688,7460.0000000000,6458.8461914063,326.7948608398,8135.5126953125,6736.0258789063,4265.2563476563,1140.3846435547,8165.7690429688,8370.0000000000,7946.4101562500,6001.2822265625,2303.4614257813,7161.9228515625,4756.1538085938,2649.2307128906,,,
404.8281250000,36,65.5128097534,1063.4615478516,7685.7690429688,5745.5126953125,2636.5385742188,962.9487304688,1019.7435913086,3264.6154785156,957.5640869141,8255.8974609375,189.9999847412,6557.6923828125,3992.6923828125,5145.5126953125,6348.5898437500,4362.8203125000,,,
404.8359375000,36,7127.1796875000,2187.8205566406,3210.3845214844,6563.7177734375,3336.4101562500,1767.8205566406,4278.2050781250,1728.3333740234,1620.1281738281,7377.8203125000,1519.7435302734,2544.6154785156,943.5897216797,862.6923217773,1414.2307128906,436.0256347656,,,
404.8437500000,36,6841.6665039063,5656.2822265625,402.4358825684,1231.9230957031,3799.2307128906,2218.9743652344,5708.8461914063,3103.7180175781,5778.3334960938,7462.1796875000,3073.3332519531,3958.7180175781,4131.2822265625,1037.6922607422,5752.1796875000,4016.2819824219,,,
404.8515625000,36,1257.1794433594,5446.5385742188,4248.4614257813,1991.4102783203,5504.8715820313,6931.1538085938,8128.9746093750,7321.0258789063,1337.1794433594,3967.8205566406,8091.0258789063,7607.1796875000,2590.7692871094,5215.8974609375,8152.6923828125,2165.5126953125,,,
404.8593750000,36,3974.1025390625,8083.7177734375,7195.1284179688,6772.6923828125,2358.3332519531,4747.5639648438,8171.9228515625,6654.3588867188,596.7948608398,1101.6666259766,6087.8203125000,3578.9743652344,5345.3847656250,5927.0512695313,143.9743499756,3731.7949218750,,,
404.8671875000,36,6003.8461914063,5826.9228515625,5890.6411132813,1542.9487304688,132.1794738770,4632.0512695313,6503.7177734375,1710.1281738281,324.8717956543,6471.7949218750,657.9487304688,2880.3845214844,8401.5380859375,5397.8203125000,4934.7436523438,8277.0517578125,,,
404.8750000000,36,388.0769042969,2647.8205566406,8226.9228515625,1439.2307128906,5150.1284179688,3712.3076171875,2477.1794433594,2723.7180175781,5577.4360351563,57.0512733459,2570.3845214844,2009.8718261719,130.5128173828,3311.0256347656,440.3846130371,3996.7949218750,,,
404.8828125000,36,990.2564086914,600.0000000000,4131.6665039063,2652.6923828125,1861.9230957031,1467.3077392578,4161.0258789063,2069.7436523438,6463.7177734375,3373.3332519531,2138.7180175781,693.3333129883,67.0512695313,5982.4360351563,4875.2563476563,2691.7949218750,,,
404.8906250000,36,3157.6923828125,2513.5898437500,6156.9228515625,2859.4870605469,4354.1025390625,4214.1025390625,6939.6152343750,3031.2819824219,3368.0769042969,7182.4360351563,7732.5639648438,7454.7436523438,7413.9746093750,4418.0771484375,8235.7695312500,3281.6667480469,,,
404.8984375000,36,3641.5385742188,4335.2563476563,8260.3847656250,5819.8715820313,7283.4614257813,5460.2563476563,977.5640869141,1931.6666259766,2332.3076171875,6497.5639648438,3504.3588867188,4868.0771484375,6410.3847656250,3445.3845214844,5443.0771484375,2987.0512695313,,,
404.9062500000,36,2919.1025390625,6664.3588867188,1695.3846435547,1650.0000000000,1035.1281738281,1417.0512695313,7306.4101562500,3957.3076171875,682.4359130859,1688.4615478516,4476.2822265625,6136.5385742188,1660.8974609375,4478.4614257813,2731.0256347656,2748.2050781250,,,
404.9140625000,36,3547.6923828125,3327.3076171875,6829.3588867188,4878.9741210938,7735.8974609375,1382.6922607422,4077.9487304688,6095.3847656250,5768.8461914063,812.0512695313,6643.5898437500,3294.1025390625,4521.5385742188,2038.2050781250,25.8974266052,5991.5385742188,,,
404.9218750000,36,5569.1025390625,3888.4614257813,7606.5385742188,5281.6665039063,2588.8461914063,2871.7949218750,4934.7436523438,6090.1284179688,3865.6411132813,5632.1796875000,1329.2307128906,1517.1794433594,5338.7177734375,4558.8461914063,3848.8461914063,7437.4360351563,,,
404.9296875000,36,5895.8974609375,8298.0771484375,4782.6923828125,2277.4357910156,5384.4873046875,8006.7949218750,5956.5385742188,5022.1796875000,4346.0258789063,7519.2309570313,1126.7949218750,3195.2563476563,6781.2822265625,5945.2563476563,1010.0000000000,1306.4102783203,,,
404.9375000000,36,6882.4360351563,1998.8461914063,4831.5385742188,924.4871826172,3561.9230957031,6353.2050781250,6156.6665039063,3535.6411132813,928.9743652344,5971.5385742188,4021.2819824219,4135.2563476563,7900.2563476563,2167.0512695313,3590.7692871094,3964.4870605469,,,
404.9453125000,36,2357.1794433594,5455.6411132813,3749.3588867188,2903.7180175781,2207.0512695313,752.5640869141,2029.2307128906,1975.8974609375,4769.3588867188,3087.6923828125,5403.9741210938,2215.0000000000,5616.1538085938,498.5897216797,2570.5126953125,5498.2050781250,,,
404.9531250000,36,4038.5898437500,1148.2050781250,3043.9743652344,6360.6411132813,5288.7177734375,3082.8205566406,7706.7949218750,3569.2307128906,6710.0000000000,188.4615325928,4831.2822265625,6936.6665039063,678.2051391602,1439.2307128906,4828.9741210938,974.3589477539,,,
404.9609375000,36,8139.2309570313,163.7179412842,6416.0258789063,5703.9741210938,7801.4101562500,7995.7690429688,363.0769042969,7528.9746093750,8226.0253906250,1859.6153564453,4387.3076171875,1088.4615478516,1409.7435302734,7022.4360351563,4101.9228515625,2311.4101562500,,,
404.9687500000,36,5068.7177734375,5212.0512695313,1072.9487304688,8324.3593750000,6762.8203125000,2270.0000000000,785.7692260742,8162.3076171875,3847.4357910156,65.3846054077,4923.5898437500,6064.6152343750,4465.6411132813,4299.4873046875,584.4871826172,7473.0771484375,,,
404.9765625000,36,7646.9228515625,3855.1281738281,7760.6411132813,1669.2307128906,3458.5898437500,63.2051200867,4940.8974609375,7226.7949218750,5631.1538085938,258.4615173340,6206.9228515625,4388.7177734375,87.9487075806,952.9487304688,141.6666564941,3937.9487304688,,,
404.9843750000,36,7043.7177734375,4413.7177734375,3978.0769042969,7369.7436523438,1811.0256347656,4275.2563476563,3150.1281738281,5674.1025390625,3438.8461914063,973.3333129883,1451.7949218750,3029.6154785156,4144.1025390625,5291.0258789063,3576.4101562500,4079.2307128906,,,
404.9921875000,36,6781.2822265625,7848.8461914063,8165.5126953125,3823.8461914063,7024.2309570313,5885.7690429688,2467.4357910156,2037.5640869141,7617.6923828125,2669.3588867188,7477.5639648438,6211.7949218750,5525.8974609375,7328.0771484375,8187.6923828125,2079.6154785156,,,
415.0000000000,37,5616.0258789063,2276.9230957031,7590.1284179688,8259.2304687500,2113.3332519531,3182.4357910156,6572.5639648438,127.4358901978,3133.7180175781,1942.5640869141,7175.5126953125,4066.0256347656,5947.8203125000,2033.2050781250,5410.2563476563,6478.8461914063,,,
415.0078125000,37,1555.6409912109,1585.0000000000,5455.0000000000,1428.4615478516,53.7179412842,745.8973999023,4784.4873046875,7991.1538085938,1219.3590087891,4226.6665039063,6390.5126953125,2307.4357910156,6702.1796875000,1955.2563476563,125.7692184448,3212.8205566406,,,
415.0156250000,37,3929.6154785156,6317.5639648438,1836.7949218750,6069.1025390625,2709.6154785156,3164.1025390625,6095.0000000000,6604.3588867188,981.5384521484,3686.4101562500,7965.5126953125,8046.0258789063,7461.2822265625,2031.4102783203,6067.1796875000,1598.3333740234,,,
415.0234375000,37,6083.3334960938,5288.4614257813,2292.9487304688,5823.4614257813,5869.7436523438,7976.9228515625,8393.5898437500,6289.7436523438,1741.1538085938,8323.0771484375,6076.1538085938,1632.3077392578,723.7179565430,6687.5639648438,3891.2819824219,39.6153755188,,,
415.0312500000,37,2247.6923828125,3400.1281738281,4503.3334960938,2118.3332519531,2536.6667480469,4931.5385742188,8215.6406250000,4555.3847656250,2202.0512695313,7580.8974609375,3835.2563476563,4081.4101562500,6939.1025390625,4837.9487304688,8362.5644531250,1436.6666259766,,,
415.0390625000,37,2169.2307128906,227.5640869141,3640.0000000000,6527.8203125000,5208.4614257813,2264.1025390625,7631.7949218750,1123.4615478516,4557.3076171875,5556.6665039063,2696.6667480469,4438.4614257813,2175.1281738281,3649.8718261719,2978.5898437500,6962.3076171875,,,
415.0468750000,37,2507.0512695313,7536.6665039063,4428.4614257813,7697.9487304688,7178.9741210938,1090.7691650391,5671.5385742188,3512.1794433594,7912.1796875000,2567.9487304688,2951.6667480469,6388.8461914063,558.3333129883,4199.3588867188,5928.2050781250,4358.7177734375,,,
415.0546875000,37,7539.4873046875,4483.0771484375,1007.6923217773,7635.5126953125,6441.1538085938,3438.3332519531,2050.6411132813,3912.1794433594,3592.8205566406,7995.5126953125,8088.8461914063,3944.4870605469,4865.2563476563,4323.8461914063,8135.2563476563,4584.1025390625,,,
415.0625000000,37,3994.8718261719,4403.7177734375,472.8204956055,6625.2563476563,5087.8203125000,484.4871826172,6575.1284179688,2609.7436523438,4596.2822265625,1803.5897216797,1581.1538085938,1707.9487304688,4027.6923828125,4845.0000000000,6096.1538085938,4266.5385742188,,,
415.0703125000,37,8072.9487304688,1124.8718261719,4928.3334960938,8262.9482421875,2030.5128173828,5854.8715820313,5866.4101562500,7530.6411132813,298.4615173340,158.2051239014,7541.6665039063,3931.1538085938,4766.2822265625,299.7435913086,4730.7690429688,1875.2563476563,,,
415.0781250000,37,7575.6411132813,5608.4614257813,6223.0771484375,3677.3076171875,3604.1025390625,6402.6923828125,6753.7177734375,4666.6665039063,7457.6923828125,1615.2563476563,1141.6666259766,1484.2307128906,6462.6923828125,8280.8974609375,3644.7436523438,3082.1794433594,,,
415.0859375000,37,3394.3588867188,6680.8974609375,688.8461303711,6178.4614257813,1835.0000000000,5841.5385742188,4448.7177734375,3347.0512695313,4540.8974609375,95.6410140991,3039.6154785156,3809.6154785156,1094.2307128906,4792.8203125000,1016.5384521484,7193.7177734375,,,
415.0937500000,37,5460.8974609375,1315.5128173828,4776.2822265625,1297.6922607422,2979.8718261719,2233.7180175781,784.6153564453,5335.6411132813,3473.9743652344,5856.1538085938,1982.5640869141,1894.8718261719,6466.0258789063,1679.1025390625,6392.1796875000,7073.5898437500,,,
415.1015625000,37,6078.9741210938,6522.1796875000,1528.4615478516,863.7179565430,8014.6152343750,1181.4102783203,101.9230651855,7585.7690429688,6570.2563476563,2568.0769042969,2311.1538085938,7668.5898437500,4645.7690429688,2313.0769042969,1258.3333740234,1386.6666259766,,,
415.1093750000,37,1160.2563476563,2425.1281738281,6334.3588867188,3554.4870605469,5708.0771484375,6647.4360351563,3448.5898437500,7643.5898437500,4132.9487304688,3145.2563476563,1260.7691650391,5721.1538085938,745.8973999023,6109.6152343750,4349.4873046875,3940.6411132813,,,
415.1171875000,37,3003.7180175781,3701.4101562500,7202.8203125000,246.5384521484,6328.4614257813,3602.4357910156,972.6923217773,4573.7177734375,1684.4871826172,6917.1796875000,6177.4360351563,3301.7949218750,973.4615478516,5060.1284179688,250.1281890869,7264.7436523438,,,
415.1250000000,37,2118.9743652344,4988.3334960938,3693.9743652344,852.1795043945,7848.4614257813,5500.6411132813,2704.3588867188,3700.6411132813,1727.1794433594,7768.3334960938,3570.0000000000,8260.2568359375,7793.5898437500,7377.8203125000,3148.2050781250,6159.6152343750,,,
415.1328125000,37,3466.5385742188,6224.6152343750,1292.1794433594,6712.0512695313,412.1794738770,252.5640869141,415.2564086914,8188.0771484375,7589.6152343750,1359.7435302734,425.2564086914,7706.7949218750,4777.3076171875,4484.8715820313,5805.1284179688,3061.4101562500,,,
415.1406250000,37,3740.0000000000,5769.2309570313,6077.5639648438,887.4359130859,1461.4102783203,6723.2050781250,3369.4870605469,3417.9487304688,3715.0000000000,1917.9487304688,6640.7690429688,2680.8974609375,5686.6665039063,7081.2822265625,600.0000000000,3014.4870605469,,,
415.1484375000,37,6861.7949218750,2468.3332519531,6999.2309570313,1926.2821044922,1208.4615478516,720.3845825195,3985.2563476563,6909.7436523438,6037.0512695313,1657.3077392578,2774.3588867188,4523.8461914063,2523.5898437500,7420.3847656250,318.5897216797,7083.9741210938,,,
415.1562500000,37,5147.0512695313,1919.8718261719,2679.3588867188,4129.2309570313,1854.8718261719,2903.4614257813,2240.8974609375,4828.0771484375,2160.2563476563,1161.2821044922,2298.4614257813,6296.2822265625,2433.8461914063,6166.6665039063,5093.9741210938,4107.3076171875,,,
415.1640625000,37,4384.4873046875,4325.0000000000,2198.8461914063,6710.7690429688,1169.2307128906,5149.6152343750,1608.8461914063,5924.6152343750,5390.5126953125,3576.9230957031,2903.5898437500,502.0512695313,6985.1284179688,1143.0769042969,3806.4101562500,1910.6409912109,,,
415.1718750000,37,3574.2307128906,273.5897216797,5839.1025390625,3437.4357910156,3448.3332519531,2886.9230957031,5856.9228515625,7630.7690429688,4191.0258789063,3469.2307128906,5306.4101562500,6753.9741210938,3321.7949218750,6694.4873046875,3144.8718261719,6918.8461914063,,,
415.1796875000,37,684.7435913086,5194.3588867188,164.1025543213,295.1282043457,3267.0512695313,918.5897216797,4748.0771484375,7031.1538085938,8037.6923828125,4903.9741210938,6244.7436523438,5863.4614257813,832.1795043945,2819.3588867188,6712.8203125000,7584.8715820313,,,
415.1875000000,37,5040.3847656250,6238.3334960938,6562.0512695313,7819.3588867188,566.4102783203,5721.0258789063,6985.5126953125,5732.9487304688,613.3333129883,5661.5385742188,637.5640869141,1251.5384521484,6760.2563476563,2732.1794433594,236.6666564941,6576.9228515625,,,
415.1953125000,37,947.4359130859,6081.0258789063,7236.1538085938,5869.7436523438,188.9743499756,1021.7948608398,509.6153869629,1667.0512695313,3463.8461914063,1826.2821044922,2309.7436523438,1162.1794433594,1845.3846435547,7910.2563476563,546.2820434570,1582.1794433594,,,
415.2031250000,37,6637.1796875000,3161.1538085938,4041.5385742188,737.5640869141,2290.1281738281,3377.6923828125,6016.7949218750,7650.5126953125,4468.8461914063,1447.8205566406,1771.5384521484,6487.9487304688,1.2820422649,7382.9487304688,1705.0000000000,2267.6923828125,,,
415.2109375000,37,396.9230651855,2174.7436523438,3584.7436523438,6202.8203125000,5098.2050781250,7209.8715820313,3927.5642089844,492.9486999512,7603.0771484375,7854.8715820313,4124.3588867188,3730.6411132813,6172.8203125000,4756.5385742188,1275.8974609375,1905.7691650391,,,
415.2187500000,37,5395.1284179688,41.1538391113,7656.9228515625,5416.6665039063,699.8717651367,6901.0258789063,235.8974304199,8163.9746093750,527.5640869141,3803.0769042969,6424.7436523438,3916.2819824219,5780.6411132813,6772.8203125000,4464.4873046875,1358.8461914063,,,
415.2265625000,37,2539.7436523438,1375.0000000000,4643.4614257813,8306.0253906250,3791.7949218750,275.2564086914,3831.6667480469,5248.5898437500,3538.5898437500,2324.3588867188,5072.8203125000,5597.6923828125,8078.9746093750,6329.8715820313,1670.0000000000,658.4615478516,,,
415.2343750000,37,8390.0000000000,5933.9741210938,5612.0512695313,1599.8718261719,5236.6665039063,7497.1796875000,302.9486999512,2695.3845214844,4456.4101562500,5958.7177734375,7565.7690429688,2697.4357910156,1936.0256347656,427.6922912598,1225.8974609375,2039.1025390625,,,
415.2421875000,37,3856.5385742188,1956.4102783203,1236.0256347656,2856.9230957031,1310.8974609375,8177.6923828125,3252.3076171875,3238.3332519531,2925.1281738281,923.3333129883,5457.1796875000,7087.9487304688,2255.7692871094,6669.8715820313,421.7948608398,67.9487075806,,,
415.2500000000,37,8334.3593750000,391.0256347656,3182.0512695313,1017.4359130859,5284.1025390625,7689.3588867188,3868.2050781250,5166.2822265625,520.1281738281,2298.5898437500,2401.9230957031,402.1794738770,3997.6923828125,2514.8718261719,6019.2309570313,2618.0769042969,,,
415.2578125000,37,1506.4102783203,4386.0258789063,7388.8461914063,101.0256347656,7178.0771484375,2847.0512695313,145.3846130371,4821.2822265625,1568.3333740234,7759.2309570313,4404.3588867188,1039.7435302734,4368.7177734375,3888.0769042969,2156.6667480469,7575.3847656250,,,
415.2656250000,37,5451.6665039063,6229.1025390625,141.1538391113,6815.3847656250,3579.4870605469,5339.6152343750,8332.0517578125,7858.9746093750,3773.7180175781,6141.2822265625,4455.1284179688,4854.1025390625,3350.5129394531,4495.2563476563,3754.2307128906,7177.4360351563,,,
415.2734375000,37,7056.7949218750,7444.6152343750,2622.5642089844,549.8717651367,3756.4101562500,427.1794738770,435.6410217285,414.7435913086,5547.1796875000,1070.8974609375,7735.0000000000,8356.0253906250,5757.1796875000,407.9486999512,2721.5385742188,2027.0512695313,,,
415.2812500000,37,7348.5898437500,1485.0000000000,3569.1025390625,4643.4614257813,297.9486999512,1073.5897216797,4587.5639648438,4798.3334960938,1723.4615478516,2373.7180175781,3987.3076171875,3742.8205566406,1696.0256347656,7390.8974609375,3329.3588867188,6916.7949218750,,,
415.2890625000,37,6099.1025390625,2948.4614257813,1899.6153564453,4615.7690429688,6178.0771484375,7890.2563476563,1951.6666259766,3184.2307128906,4376.1538085938,2903.8461914063,5029.3588867188,2810.1281738281,350.5128173828,4438.7177734375,6308.0771484375,3020.2563476563,,,
415.2968750000,37,135.6410217285,6269.1025390625,7110.2563476563,363.0769042969,6806.1538085938,3726.9230957031,2857.9487304688,6671.4101562500,3280.8974609375,5615.6411132813,1337.0512695313,2266.5385742188,5052.8203125000,4830.7690429688,7481.1538085938,2951.2819824219,,,
415.3046875000,37,257.9486999512,5497.3076171875,4223.9741210938,7614.2309570313,4519.6152343750,2393.2050781250,3866.4101562500,5509.7436523438,3887.3076171875,4111.7949218750,310.1282043457,571.5384521484,4532.5639648438,6544.7436523438,6739.7436523438,2238.4614257813,,,
415.3125000000,37,1327.9487304688,5104.6152343750,585.5128173828,870.0000000000,572.3076782227,2626.5385742188,2683.0769042969,4487.8203125000,344.8717956543,355.6410217285,4119.7436523438,1689.6153564453,5636.4101562500,520.0000000000,8260.3847656250,3848.2050781250,,,
415.3203125000,37,7666.7949218750,5536.2822265625,3496.0256347656,5016.0258789063,4650.7690429688,343.8461303711,3501.2819824219,1291.0256347656,7168.8461914063,8154.1025390625,607.5640869141,6985.6411132813,2336.9230957031,1.5384526253,1301.4102783203,552.8204956055,,,
415.3281250000,37,1404.1025390625,1466.5384521484,8105.1284179688,230.1281890869,7897.5639648438,4470.1284179688,8384.4873046875,2521.7949218750,1204.8718261719,3402.5642089844,5195.1284179688,6678.0771484375,205.1281890869,4646.2822265625,7183.3334960938,2110.3845214844,,,
415.3359375000,37,2377.5642089844,5638.4614257813,8308.9746093750,4269.1025390625,4970.7690429688,2749.1025390625,3343.5898437500,3359.3588867188,5859.6152343750,1732.4359130859,4092.9487304688,3432.8205566406,7163.0771484375,1078.5897216797,3698.5898437500,6906.6665039063,,,
415.3437500000,37,3003.2050781250,1893.9743652344,2057.0512695313,8134.8715820313,2577.5642089844,6602.6923828125,6102.8203125000,1425.2563476563,3679.4870605469,1723.3333740234,727.8204956055,5585.8974609375,7594.3588867188,7455.2563476563,5228.0771484375,3373.8461914063,,,
415.3515625000,37,4605.5126953125,6433.7177734375,4155.5126953125,6730.3847656250,8175.3847656250,5493.3334960938,1157.1794433594,3350.5129394531,4207.0512695313,7854.1025390625,7132.1796875000,6027.5639648438,8084.4873046875,3857.5642089844,7505.7690429688,2786.2819824219,,,
415.3593750000,37,5836.9228515625,26.2820415497,8100.2563476563,3871.1538085938,8285.7695312500,7283.9746093750,8321.4101562500,4820.0000000000,4750.1284179688,1891.9230957031,6096.0258789063,5891.0258789063,7730.2563476563,1221.7949218750,5701.2822265625,2937.1794433594,,,
415.3671875000,37,2612.4357910156,3521.0256347656,2656.9230957031,3166.5385742188,1450.6409912109,4415.1284179688,4339.3588867188,2077.9487304688,5285.8974609375,2984.1025390625,183.9743499756,2181.1538085938,1068.7178955078,1691.0256347656,201.1538391113,5746.9228515625,,,
415.3750000000,37,5794.6152343750,3751.1538085938,5356.1538085938,7653.5898437500,7413.3334960938,6815.2563476563,7522.0512695313,5305.7690429688,1388.8461914063,6222.5639648438,4364.4873046875,7525.6411132813,26.4102478027,2917.1794433594,4580.7690429688,1348.9743652344,,,
415.3828125000,37,3609.6154785156,1115.1281738281,330.6410217285,5863.3334960938,524.2307739258,3726.0256347656,1100.1281738281,4790.5126953125,6816.4101562500,7566.7949218750,3204.3588867188,6101.1538085938,6540.0000000000,4494.8715820313,5761.4101562500,7905.5126953125,,,
415.3906250000,37,4506.9228515625,7166.4101562500,6913.9741210938,8038.4614257813,1114.6153564453,4551.5385742188,1266.2821044922,488.8461608887,3836.4101562500,961.7948608398,2741.7949218750,482.1794738770,7049.4873046875,7925.0000000000,1759.3590087891,3937.5642089844,,,
415.3984375000,37,900.1281738281,1619.7435302734,4486.4101562500,191.6666564941,8316.6669921875,6816.9228515625,5914.6152343750,245.8974304199,7596.7949218750,4876.5385742188,1597.0512695313,640.0000000000,6892.8203125000,4055.6411132813,2491.4101562500,5903.7177734375,,,
415.4062500000,37,1348.4615478516,4419.3588867188,3949.7436523438,2824.4870605469,6034.2309570313,6244.4873046875,162.5640869141,7072.3076171875,548.0769042969,943.2051391602,566.0256347656,4494.3588867188,2438.9743652344,682.6923217773,2798.4614257813,1835.7691650391,,,
415.4140625000,37,7526.0258789063,1703.8461914063,1023.3333129883,7889.7436523438,6210.7690429688,1763.8461914063,6397.9487304688,3108.4614257813,1918.3333740234,3495.2563476563,7377.8203125000,4299.8715820313,3266.7949218750,48.5897331238,1481.0256347656,3387.4357910156,,,
415.4218750000,37,6860.0000000000,415.0000000000,7398.9746093750,8279.6152343750,8103.7177734375,8160.5126953125,7162.8203125000,5514.3588867188,4412.1796875000,1507.8205566406,3615.7692871094,408.5897216797,3738.4614257813,4105.1284179688,3898.4614257813,1161.5384521484,,,
415.4296875000,37,6015.6411132813,3755.8974609375,6905.7690429688,3652.3076171875,8281.5380859375,3023.2050781250,6654.7436523438,110.2564010620,8180.0000000000,2815.2563476563,6236.5385742188,4688.3334960938,6648.5898437500,3557.5642089844,8186.5385742188,5821.2822265625,,,
415.4375000000,37,2656.9230957031,2381.5385742188,7215.8974609375,1131.5384521484,1398.0769042969,147.3076782227,505.6410217285,6769.6152343750,6229.4873046875,8337.3076171875,173.5897369385,927.4359130859,72.1794815063,3685.5129394531,370.6410217285,208.7179412842,,,
415.4453125000,37,3870.6411132813,1408.7178955078,6303.8461914063,5977.4360351563,5163.4614257813,2524.6154785156,1732.6922607422,5013.3334960938,7083.3334960938,4910.7690429688,5229.2309570313,6455.2563476563,4068.2050781250,4203.8461914063,6665.8974609375,728.0769042969,,,
415.4531250000,37,7939.6152343750,4691.6665039063,123.4615325928,5367.1796875000,2053.5898437500,6682.0512695313,1674.7435302734,7952.0512695313,3515.5129394531,2231.6667480469,7300.6411132813,5732.6923828125,2104.2307128906,6607.9487304688,4719.6152343750,1522.0512695313,,,
415.4609375000,37,1479.4871826172,8207.3076171875,3358.9743652344,1534.3590087891,6078.3334960938,1770.5128173828,7607.5639648438,640.3845825195,2716.9230957031,877.4359130859,7706.0258789063,6839.2309570313,7405.7690429688,3820.2563476563,957.5640869141,5182.1796875000,,,
415.4687500000,37,3161.9230957031,7547.0512695313,7009.1025390625,5184.2309570313,6481.1538085938,929.4871826172,8250.2568359375,3709.1025390625,3716.7949218750,3402.5642089844,4541.4101562500,3411.4101562500,7957.1796875000,5050.7690429688,1630.1281738281,7846.9228515625,,,
