Time:128Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Channel 15,Channel 16,Event Id,Event Date,Event Duration
591.7734375000,53,3804.4870605469,2796.1538085938,5757.4360351563,544.6153564453,5315.7690429688,6254.3588867188,3934.3588867188,8199.6152343750,4007.8205566406,4465.8974609375,7288.4614257813,178.5897369385,5954.2309570313,3384.3588867188,3477.5642089844,1749.4871826172,,,
591.7812500000,53,3619.8718261719,7140.7690429688,1835.0000000000,4085.8974609375,5732.8203125000,990.8973999023,5065.1284179688,2290.6411132813,4571.9228515625,1490.8974609375,1711.2821044922,911.2820434570,7404.2309570313,8068.9746093750,660.7692260742,3239.1025390625,,,
591.7890625000,53,505.3846130371,219.9999847412,1857.8205566406,2996.6667480469,5041.1538085938,232.8205108643,8150.7690429688,2377.9487304688,7181.4101562500,6953.9741210938,5972.9487304688,1585.0000000000,5141.7949218750,430.0000000000,1986.0256347656,5710.0000000000,,,
591.7968750000,53,6295.0000000000,7520.6411132813,2446.5385742188,1076.7949218750,4839.6152343750,6892.6923828125,1668.5897216797,3622.9487304688,1960.3846435547,323.7179260254,6449.7436523438,6103.2050781250,6442.0512695313,335.7692260742,5600.8974609375,6781.2822265625,,,
591.8046875000,53,4832.3076171875,2048.7180175781,2241.1538085938,2275.2563476563,6038.7177734375,4175.5126953125,6047.5639648438,7047.1796875000,7989.6152343750,4488.8461914063,1121.5384521484,5516.5385742188,1714.4871826172,2400.8974609375,5298.9741210938,3139.6154785156,,,
591.8125000000,53,867.4359130859,1383.8461914063,5316.2822265625,3487.9487304688,93.7179412842,1098.7178955078,5918.5898437500,3189.1025390625,7799.2309570313,7341.1538085938,5478.2050781250,5176.7949218750,7732.4360351563,5142.1796875000,2011.9230957031,3279.4870605469,,,
591.8203125000,53,2622.6923828125,6375.6411132813,3672.3076171875,1785.5128173828,5482.9487304688,5352.0512695313,6361.5385742188,7974.8715820313,6259.7436523438,6861.2822265625,2863.9743652344,4712.6923828125,1289.1025390625,6008.4614257813,3825.5129394531,3953.0769042969,,,
591.8281250000,53,721.6666870117,6911.4101562500,7184.7436523438,2412.3076171875,6236.5385742188,5823.3334960938,3271.2819824219,2793.5898437500,4118.9741210938,7822.6923828125,7228.7177734375,5545.7690429688,8373.2050781250,4956.7949218750,7826.4101562500,3443.8461914063,,,
591.8359375000,53,2463.5898437500,5809.8715820313,7299.6152343750,1153.3333740234,402.3076782227,5682.6923828125,268.4615173340,4591.1538085938,3080.0000000000,4896.9228515625,7349.4873046875,4794.7436523438,2439.7436523438,5711.5385742188,3918.5898437500,6821.9228515625,,,
591.8437500000,53,448.3333129883,6253.3334960938,7692.4360351563,8058.5898437500,6073.7177734375,1879.6153564453,314.6153869629,3396.9230957031,1237.8205566406,2441.2819824219,8352.9482421875,368.7179260254,1306.6666259766,6075.7690429688,5.8974270821,5875.8974609375,,,
591.8515625000,53,7779.4873046875,640.0000000000,3780.1281738281,5489.3588867188,596.4102783203,1979.4871826172,1550.2563476563,5714.6152343750,2481.7949218750,6398.2050781250,3905.6411132813,6512.8203125000,8300.7695312500,1282.3077392578,1086.9230957031,1607.5640869141,,,
591.8593750000,53,3924.3588867188,829.7435913086,6489.4873046875,3543.7180175781,7937.5639648438,7577.4360351563,6092.0512695313,181.7948608398,4336.9228515625,1286.7949218750,3896.9230957031,7186.4101562500,1280.1281738281,6692.0512695313,4998.0771484375,5716.2822265625,,,
591.8671875000,53,1133.9743652344,2198.4614257813,4294.4873046875,2998.7180175781,4188.7177734375,4273.7177734375,4785.6411132813,7261.9228515625,8355.0000000000,297.6922912598,4667.0512695313,2009.7435302734,4138.8461914063,7437.0512695313,2478.4614257813,4715.3847656250,,,
591.8750000000,53,6593.0771484375,8170.6411132813,1555.5128173828,1762.8205566406,1604.8718261719,5784.1025390625,3981.0256347656,1928.0769042969,7747.1796875000,834.6153564453,3875.7692871094,263.8461303711,2577.1794433594,4856.1538085938,5824.2309570313,203.8461456299,,,
591.8828125000,53,3882.3076171875,5486.5385742188,7918.2050781250,3009.3588867188,5581.4101562500,8299.1025390625,3902.6923828125,811.2820434570,7795.8974609375,7872.9487304688,5481.5385742188,5533.0771484375,4416.5385742188,1152.4359130859,3932.3076171875,7514.7436523438,,,
591.8906250000,53,1217.9487304688,6055.2563476563,408.9743652344,6237.0512695313,7621.1538085938,3935.7692871094,8194.6152343750,6486.7949218750,2531.5385742188,3098.8461914063,2217.3076171875,4071.2819824219,143.9743499756,6979.7436523438,4606.4101562500,6653.3334960938,,,
591.8984375000,53,5613.7177734375,6392.5639648438,3033.9743652344,3006.7949218750,3211.2819824219,390.0000000000,1657.1794433594,192.0512695313,4345.6411132813,5846.0258789063,5169.1025390625,1949.2307128906,1793.5897216797,889.6153564453,3581.9230957031,7627.0512695313,,,
591.9062500000,53,4453.4614257813,2950.5129394531,3436.5385742188,3583.4614257813,5736.6665039063,4220.0000000000,6413.3334960938,4924.4873046875,5301.1538085938,5352.0512695313,3373.7180175781,253.0769195557,7449.6152343750,7318.3334960938,3285.5129394531,265.2564086914,,,
591.9140625000,53,7576.6665039063,1843.2050781250,2017.0512695313,832.4359130859,850.7692260742,1752.4359130859,5260.5126953125,5790.8974609375,8154.2309570313,5206.2822265625,2320.8974609375,6370.5126953125,4640.2563476563,6330.3847656250,1148.3333740234,409.4871826172,,,
591.9218750000,53,1142.1794433594,3547.0512695313,1955.5128173828,4798.5898437500,3038.2050781250,4355.5126953125,4246.6665039063,3667.6923828125,184.7435760498,7747.5639648438,5452.1796875000,246.7948608398,2563.5898437500,7136.6665039063,3710.3845214844,2180.6411132813,,,
591.9296875000,53,675.6409912109,4308.0771484375,5694.8715820313,694.8717651367,8052.8203125000,8107.0512695313,5721.5385742188,941.6666870117,4757.1796875000,4435.3847656250,5141.7949218750,3979.3588867188,5161.2822265625,1777.9487304688,5480.7690429688,3230.3845214844,,,
591.9375000000,53,2990.7692871094,6164.1025390625,6406.7949218750,1983.3333740234,2959.4870605469,1672.4359130859,3542.6923828125,2030.8974609375,4207.4360351563,449.4871826172,2543.4614257813,8365.6406250000,6148.9741210938,6125.7690429688,8116.9228515625,496.0256347656,,,
591.9453125000,53,1354.3590087891,7346.9228515625,5545.5126953125,2762.0512695313,3873.7180175781,3286.2819824219,937.9487304688,6985.0000000000,5921.7949218750,7602.1796875000,3890.8974609375,2835.8974609375,2004.2307128906,5637.1796875000,4966.7949218750,2245.0000000000,,,
591.9531250000,53,1036.5384521484,7556.1538085938,716.6666870117,5279.3588867188,532.4359130859,6183.3334960938,8200.0000000000,6906.6665039063,3593.7180175781,2425.0000000000,2797.4357910156,6811.4101562500,2975.6411132813,2128.3332519531,5190.8974609375,2193.3332519531,,,
591.9609375000,53,901.2820434570,821.0256347656,8305.6406250000,7938.7177734375,3266.7949218750,3111.2819824219,7879.6152343750,5119.6152343750,30.2564010620,4494.4873046875,4130.7690429688,2510.5126953125,7762.5639648438,432.0512695313,8237.3076171875,7092.0512695313,,,
591.9687500000,53,5203.7177734375,728.9743652344,5803.9741210938,2182.5642089844,2251.4101562500,7786.2822265625,6030.8974609375,356.1538391113,983.8461303711,1126.2821044922,589.7435913086,6176.6665039063,2402.9487304688,2668.3332519531,4851.7949218750,328.5897216797,,,
591.9765625000,53,6586.1538085938,1066.6666259766,5331.4101562500,3333.5898437500,5619.4873046875,1798.4615478516,4475.7690429688,5516.9228515625,5551.5385742188,8033.5898437500,29.6153755188,8116.9228515625,3929.6154785156,8261.2822265625,6912.9487304688,1330.2563476563,,,
591.9843750000,53,8039.8715820313,6412.6923828125,7122.1796875000,5805.5126953125,7820.0000000000,7115.8974609375,6422.1796875000,5242.9487304688,4600.2563476563,2717.3076171875,1702.1794433594,821.2820434570,914.2307739258,2426.4101562500,2578.8461914063,5599.3588867188,,,
591.9921875000,53,4049.1025390625,1425.7691650391,1215.1281738281,4096.7949218750,4506.5385742188,2103.9743652344,671.4102783203,4171.7949218750,5195.7690429688,6643.9741210938,3927.3076171875,1813.8461914063,4263.8461914063,4983.2050781250,6012.1796875000,8134.7436523438,,,
602.0000000000,54,135.2564086914,2582.8205566406,4707.5639648438,4855.1284179688,5894.7436523438,4907.4360351563,5141.6665039063,2035.3846435547,7530.7690429688,6336.5385742188,4713.0771484375,5958.5898437500,5967.5639648438,1326.4102783203,8280.6406250000,3152.9487304688,,,
602.0078125000,54,5538.7177734375,8133.8461914063,8012.3076171875,2374.6154785156,88.7179412842,2740.6411132813,6028.0771484375,116.1538391113,2954.1025390625,4644.7436523438,7317.9487304688,3828.5898437500,4657.5639648438,6832.3076171875,8156.6665039063,3219.6154785156,,,
602.0156250000,54,4529.2309570313,652.0512695313,2807.9487304688,7883.3334960938,4257.8203125000,1467.3077392578,2378.8461914063,2197.0512695313,7391.9228515625,981.4102783203,7072.4360351563,4885.3847656250,1276.2821044922,2981.6667480469,3317.1794433594,7018.0771484375,,,
602.0234375000,54,2396.2819824219,1159.7435302734,2577.5642089844,347.6922912598,2903.9743652344,2697.4357910156,7200.7690429688,1125.5128173828,2871.5385742188,6865.0000000000,8023.7177734375,1665.6409912109,1750.3846435547,5448.5898437500,517.4359130859,6890.0000000000,,,
602.0312500000,54,6308.8461914063,2251.7949218750,411.1538391113,5930.2563476563,5283.7177734375,405.3846130371,7923.3334960938,2949.4870605469,8231.2822265625,2156.2819824219,5933.0771484375,8080.5126953125,7055.2563476563,983.4615478516,1581.4102783203,7110.7690429688,,,
602.0390625000,54,2425.3845214844,6592.6923828125,2432.5642089844,699.8717651367,7717.1796875000,2007.9487304688,8112.4360351563,8237.3076171875,4760.7690429688,195.6410217285,7100.0000000000,1490.6409912109,889.8717651367,4381.0258789063,7280.7690429688,1112.9487304688,,,
602.0468750000,54,6470.2563476563,5714.4873046875,7204.6152343750,4841.9228515625,6267.5639648438,1759.1025390625,2628.0769042969,1555.8974609375,2067.4357910156,4986.5385742188,8127.8203125000,437.0512695313,507.1794738770,1363.2050781250,4413.4614257813,7091.2822265625,,,
602.0546875000,54,3063.5898437500,1308.5897216797,3898.9743652344,3596.7949218750,7323.4614257813,3411.6667480469,794.1025390625,6651.2822265625,4172.6923828125,3187.0512695313,7369.6152343750,7280.2563476563,7923.4614257813,7761.7949218750,6223.8461914063,6048.7177734375,,,
602.0625000000,54,8023.0771484375,633.7179565430,1100.5128173828,7872.6923828125,7628.7177734375,880.3845825195,6586.1538085938,6193.8461914063,6998.9741210938,3156.1538085938,783.3333129883,5064.4873046875,2335.2563476563,733.3333129883,2817.5642089844,2541.6667480469,,,
602.0703125000,54,5690.6411132813,770.8973999023,7832.3076171875,543.2051391602,1581.6666259766,5968.2050781250,6817.8203125000,3612.3076171875,2237.8205566406,1198.7178955078,6501.9228515625,616.9230957031,2404.6154785156,3099.8718261719,3591.5385742188,4937.5639648438,,,
602.0781250000,54,4372.4360351563,6288.4614257813,2372.4357910156,3093.2050781250,8292.9482421875,2001.0256347656,7992.0512695313,1943.4615478516,4334.3588867188,8021.1538085938,3775.5129394531,7249.3588867188,5082.5639648438,2665.6411132813,4340.1284179688,2787.5642089844,,,
602.0859375000,54,7881.6665039063,6887.3076171875,1384.6153564453,4443.0771484375,2541.1538085938,3238.5898437500,5365.0000000000,4321.4101562500,3757.6923828125,564.4871826172,3839.6154785156,5321.9228515625,7577.5639648438,390.0000000000,2225.3845214844,2292.3076171875,,,
602.0937500000,54,7869.8715820313,6238.8461914063,3010.2563476563,4222.0512695313,1409.7435302734,5340.8974609375,8040.3847656250,7562.9487304688,7687.0512695313,6621.1538085938,2504.6154785156,7008.9741210938,311.5384521484,1340.6409912109,2702.1794433594,2784.2307128906,,,
602.1015625000,54,6583.0771484375,6304.4873046875,8182.8203125000,1213.8461914063,71.4102478027,4923.8461914063,4655.7690429688,7014.2309570313,4513.3334960938,1312.8205566406,635.0000000000,1920.3846435547,4356.4101562500,3027.5642089844,7627.6923828125,254.8717803955,,,
602.1093750000,54,3533.5898437500,6009.4873046875,2577.8205566406,6925.7690429688,6486.2822265625,5112.4360351563,6275.0000000000,7250.0000000000,6811.1538085938,1811.7949218750,1915.3846435547,8119.7436523438,929.3589477539,6145.6411132813,5991.7949218750,8258.8457031250,,,
602.1171875000,54,194.7435760498,1424.4871826172,7633.0771484375,3560.6411132813,6909.7436523438,3154.7436523438,472.9486999512,819.2307739258,3655.8974609375,8339.2304687500,2238.7180175781,6293.7177734375,772.5640869141,7311.7949218750,2970.7692871094,7123.2050781250,,,
602.1250000000,54,7443.0771484375,980.5128173828,7402.3076171875,66.5384521484,2867.8205566406,3411.9230957031,543.3333129883,1529.2307128906,1321.5384521484,5525.8974609375,8024.3588867188,7022.5639648438,1358.0769042969,7558.4614257813,3491.2819824219,7379.8715820313,,,
602.1328125000,54,7768.7177734375,5034.8715820313,2873.8461914063,5974.7436523438,4063.8461914063,5778.4614257813,780.3845825195,4639.7436523438,974.2307739258,5056.9228515625,4378.5898437500,3902.0512695313,7062.4360351563,7156.6665039063,6718.3334960938,1384.6153564453,,,
602.1406250000,54,6106.4101562500,3906.4101562500,697.6923217773,6639.2309570313,2791.2819824219,8162.9487304688,1203.5897216797,7378.5898437500,2447.8205566406,2957.3076171875,6730.2563476563,3937.3076171875,110.7692184448,5005.2563476563,1881.9230957031,6802.6923828125,,,
602.1484375000,54,129.1025543213,200.6410217285,8037.9487304688,1965.3846435547,1006.0256347656,6142.5639648438,3408.3332519531,5694.8715820313,7404.3588867188,8315.1279296875,4583.8461914063,3500.7692871094,4643.2050781250,5675.6411132813,1778.3333740234,4406.7949218750,,,
602.1562500000,54,1305.1281738281,4184.8715820313,4794.6152343750,3228.2050781250,2513.9743652344,2788.0769042969,2285.8974609375,3183.0769042969,7346.1538085938,4191.9228515625,592.6923217773,28.5897350311,2128.2050781250,1654.2307128906,7166.2822265625,6498.7177734375,,,
602.1640625000,54,498.2051086426,4666.7949218750,6074.1025390625,4532.3076171875,890.5128173828,3258.7180175781,5243.9741210938,4410.6411132813,2494.7436523438,6697.8203125000,7499.6152343750,1345.1281738281,2193.5898437500,4232.6923828125,4778.0771484375,5548.4614257813,,,
602.1718750000,54,2081.4101562500,5432.5639648438,3252.4357910156,7361.0258789063,220.3846130371,1970.7691650391,7693.3334960938,8367.8203125000,2052.6923828125,7639.2309570313,2870.0000000000,4422.0512695313,8196.9228515625,214.6153717041,7137.1796875000,4069.4870605469,,,
602.1796875000,54,6543.2050781250,1828.4615478516,3190.0000000000,5527.5639648438,3525.1281738281,886.4102783203,2261.1538085938,3111.2819824219,8186.4101562500,1183.3333740234,2933.9743652344,4781.4101562500,7481.4101562500,4531.0258789063,1804.8718261719,6644.1025390625,,,
602.1875000000,54,5274.2309570313,7216.2822265625,4016.2819824219,3703.4614257813,3402.0512695313,343.3333129883,6048.5898437500,5760.1284179688,6626.7949218750,323.2051086426,4254.2309570313,6870.5126953125,5743.8461914063,3747.9487304688,1044.2307128906,6333.9741210938,,,
602.1953125000,54,6175.8974609375,6374.2309570313,4181.5385742188,2958.2050781250,4432.5639648438,5585.0000000000,8176.5385742188,786.0256347656,566.4102783203,1893.3333740234,6962.0512695313,3243.2050781250,6194.8715820313,7171.7949218750,2513.5898437500,804.8717651367,,,
602.2031250000,54,1273.0769042969,272.4358825684,7220.7690429688,725.0000000000,4775.2563476563,7907.9487304688,6460.3847656250,4287.9487304688,1790.8974609375,2933.8461914063,290.6410217285,4337.1796875000,437.1794738770,6514.8715820313,2422.0512695313,7649.2309570313,,,
602.2109375000,54,4639.7436523438,4345.3847656250,3161.6667480469,343.9743652344,1712.4359130859,6560.5126953125,6068.3334960938,2275.2563476563,7568.0771484375,5848.7177734375,1462.3077392578,2950.3845214844,4632.8203125000,435.5128173828,710.7692260742,4516.6665039063,,,
602.2187500000,54,200.2564086914,4512.8203125000,3850.5129394531,5525.8974609375,2155.3845214844,2086.1538085938,863.5897216797,6862.9487304688,420.8974304199,2393.0769042969,3070.8974609375,3353.7180175781,5633.3334960938,1414.6153564453,1096.9230957031,8302.1796875000,,,
602.2265625000,54,4974.7436523438,744.6153564453,3596.1538085938,375.6410217285,2233.9743652344,1498.0769042969,4604.8715820313,1195.8974609375,1736.2821044922,2102.0512695313,6180.6411132813,5456.6665039063,4079.6154785156,7230.1284179688,1734.4871826172,153.4615325928,,,
602.2343750000,54,5615.7690429688,7369.8715820313,3072.9487304688,2890.2563476563,3991.1538085938,3339.7436523438,7039.6152343750,7210.7690429688,1506.1538085938,4182.3076171875,7278.3334960938,6740.3847656250,1302.3077392578,2398.3332519531,3257.4357910156,5071.5385742188,,,
602.2421875000,54,2236.0256347656,3715.8974609375,379.3589782715,5879.8715820313,2676.1538085938,5477.3076171875,4484.4873046875,8223.8457031250,5088.0771484375,1435.2563476563,3189.3588867188,1714.4871826172,3453.2050781250,7797.1796875000,6853.7177734375,3733.3332519531,,,
602.2500000000,54,3988.7180175781,2622.9487304688,4281.7949218750,1948.2050781250,5922.3076171875,6737.5639648438,4723.7177734375,2980.1281738281,2795.6411132813,1698.5897216797,1143.5897216797,6389.7436523438,8154.1025390625,4360.7690429688,4721.2822265625,1505.7691650391,,,
602.2578125000,54,7369.8715820313,3752.4357910156,1683.9743652344,2827.8205566406,3906.1538085938,7554.1025390625,400.1282043457,4514.4873046875,5892.0512695313,6039.3588867188,3301.6667480469,4670.3847656250,3502.1794433594,7183.4614257813,3700.3845214844,5405.5126953125,,,
602.2656250000,54,5066.2822265625,5908.2050781250,7243.9746093750,3851.6667480469,4448.7177734375,2494.6154785156,5801.7949218750,6576.1538085938,4958.2050781250,4839.3588867188,3883.9743652344,2323.9743652344,2072.0512695313,4034.6154785156,3019.8718261719,1200.8974609375,,,
602.2734375000,54,2472.0512695313,6861.2822265625,217.8205108643,5136.0258789063,866.9230957031,7316.7949218750,1743.8461914063,7873.9746093750,8390.6406250000,6868.3334960938,7537.9487304688,7262.1796875000,1426.6666259766,4583.5898437500,8055.6411132813,2336.0256347656,,,
602.2812500000,54,7106.7949218750,582.0512695313,6027.1796875000,5783.4614257813,1850.7691650391,1913.7178955078,87.4358901978,572.0512695313,5535.5126953125,400.6410217285,1419.6153564453,1943.4615478516,891.1538085938,7030.3847656250,4075.2563476563,6958.4614257813,,,
602.2890625000,54,808.9743652344,2077.0512695313,4277.4360351563,8222.4355468750,473.3333129883,1695.8974609375,2937.9487304688,7224.3588867188,6245.2563476563,2134.6154785156,2658.7180175781,8123.5898437500,265.2564086914,6588.7177734375,2693.7180175781,1156.7949218750,,,
602.2968750000,54,689.6153564453,7980.5126953125,3271.0256347656,3074.1025390625,4904.1025390625,4953.9741210938,1959.3590087891,390.5128173828,1245.8974609375,2737.4357910156,7782.1796875000,842.9487304688,1437.8205566406,5860.8974609375,1993.0769042969,523.3333129883,,,
602.3046875000,54,5755.1284179688,4368.5898437500,2948.8461914063,2873.3332519531,7618.2050781250,5545.7690429688,3842.1794433594,6703.2050781250,3278.4614257813,8248.5898437500,1885.1281738281,2437.5642089844,113.0769119263,87.4358901978,7328.9746093750,1068.5897216797,,,
602.3125000000,54,116.7948608398,2386.9230957031,7086.1538085938,8261.0253906250,4719.1025390625,1825.7691650391,2594.6154785156,453.3333129883,1198.0769042969,2903.9743652344,8126.7949218750,238.9743499756,3803.4614257813,1274.8718261719,595.8973999023,7665.7690429688,,,
602.3203125000,54,6021.2822265625,5755.5126953125,7592.9487304688,5071.0258789063,3292.3076171875,2607.6923828125,1141.5384521484,2574.1025390625,4510.6411132813,7497.8203125000,4296.9228515625,1377.4359130859,7379.2309570313,1760.1281738281,320.7692260742,1300.8974609375,,,
602.3281250000,54,8021.5385742188,1250.0000000000,3511.0256347656,6438.2050781250,5820.5126953125,6143.0771484375,7146.7949218750,2907.3076171875,7292.3076171875,5613.2050781250,7419.6152343750,1476.6666259766,5124.3588867188,3248.5898437500,4540.6411132813,5504.6152343750,,,
602.3359375000,54,8280.0000000000,595.1281738281,2377.4357910156,2341.9230957031,1932.3077392578,1596.0256347656,2138.2050781250,2629.6154785156,2947.4357910156,3192.6923828125,6858.0771484375,8047.4360351563,7560.1284179688,3023.7180175781,1409.3590087891,2222.0512695313,,,
602.3437500000,54,4431.5385742188,3272.9487304688,316.5384521484,3235.6411132813,5311.5385742188,3941.5385742188,404.4871826172,2557.3076171875,2757.1794433594,3722.5642089844,4172.3076171875,6610.0000000000,7711.7949218750,4947.8203125000,2036.0256347656,4577.6923828125,,,
602.3515625000,54,2625.2563476563,7808.9746093750,4321.4101562500,3031.9230957031,3425.6411132813,6633.2050781250,13.0769138336,4275.6411132813,5536.5385742188,3613.0769042969,4950.7690429688,1547.4359130859,2274.8718261719,4870.0000000000,6440.1284179688,787.1795043945,,,
602.3593750000,54,7133.0771484375,4756.9228515625,5662.6923828125,7328.4614257813,2408.8461914063,6621.0258789063,5739.3588867188,3543.9743652344,7931.0258789063,5408.7177734375,6999.1025390625,7474.2309570313,2386.0256347656,7049.3588867188,2654.4870605469,332.6922912598,,,
602.3671875000,54,6097.4360351563,8322.9482421875,7883.4614257813,1232.9487304688,7142.1796875000,2425.5126953125,5971.5385742188,8186.6665039063,8293.4619140625,1361.2821044922,8055.2563476563,4307.1796875000,3969.8718261719,2809.2307128906,6398.8461914063,6487.3076171875,,,
602.3750000000,54,5013.8461914063,3740.8974609375,4529.8715820313,2786.0256347656,5131.5385742188,4111.7949218750,437.0512695313,2360.0000000000,3460.0000000000,3260.7692871094,4851.4101562500,7420.1284179688,1730.3846435547,4182.5639648438,6433.7177734375,2599.3588867188,,,
602.3828125000,54,757.4359130859,4137.3076171875,1698.2050781250,7410.6411132813,826.7948608398,1935.5128173828,1346.9230957031,3870.6411132813,3819.1025390625,4756.1538085938,7403.4614257813,357.6922912598,7440.3847656250,6466.5385742188,6011.6665039063,6744.2309570313,,,
602.3906250000,54,1413.5897216797,3681.7949218750,5842.8203125000,85.3846054077,5112.1796875000,1490.3846435547,4248.5898437500,6005.2563476563,705.6409912109,3724.4870605469,6087.9487304688,5862.8203125000,172.6923065186,31.1538372040,1529.8718261719,251.6666564941,,,
602.3984375000,54,3599.3588867188,567.4359130859,5168.8461914063,1502.5640869141,3062.8205566406,5331.7949218750,6260.7690429688,5045.2563476563,5434.4873046875,8280.5126953125,1935.6409912109,2322.9487304688,4731.5385742188,5401.0258789063,4088.4614257813,3568.2050781250,,,
602.4062500000,54,7748.5898437500,2585.1281738281,840.2564086914,3987.5642089844,7301.0258789063,4508.8461914063,5313.5898437500,7033.2050781250,7582.3076171875,150.7692260742,3781.5385742188,2996.4101562500,2182.9487304688,3635.1281738281,6503.5898437500,4525.7690429688,,,
602.4140625000,54,5926.1538085938,591.6666870117,7018.5898437500,882.0512695313,240.6410217285,3613.2050781250,1678.4615478516,7401.7949218750,900.2564086914,5494.8715820313,2003.2050781250,5429.8715820313,1588.7178955078,7871.7949218750,459.3589782715,1802.3077392578,,,
602.4218750000,54,6137.0512695313,484.1025695801,6225.8974609375,4153.2050781250,8325.6406250000,3133.8461914063,3961.0256347656,1639.4871826172,2638.9743652344,8034.4873046875,2232.5642089844,4025.0000000000,3057.5642089844,1127.9487304688,7020.8974609375,7207.9487304688,,,
602.4296875000,54,4962.1796875000,4354.8715820313,5659.4873046875,6060.6411132813,2913.4614257813,2718.5898437500,6477.0512695313,2201.0256347656,4957.6923828125,3591.2819824219,4528.4614257813,560.6409912109,6621.0258789063,3270.5129394531,2843.5898437500,6974.3588867188,,,
602.4375000000,54,2610.8974609375,2101.5385742188,2403.0769042969,7879.8715820313,3976.2819824219,85.8974304199,2999.4870605469,8209.8720703125,5360.2563476563,3296.4101562500,7391.1538085938,809.8717651367,7005.3847656250,2192.0512695313,5036.6665039063,7585.6411132813,,,
602.4453125000,54,5541.4101562500,4228.2050781250,3539.3588867188,7106.0258789063,4703.0771484375,36.5384521484,5240.2563476563,11.5384521484,8220.3847656250,5006.6665039063,1667.4359130859,3039.1025390625,109.6153793335,5062.6923828125,1889.4871826172,4587.8203125000,,,
602.4531250000,54,497.0512695313,2348.0769042969,2376.2819824219,2130.3845214844,5771.6665039063,2883.5898437500,831.9230957031,2020.0000000000,4796.4101562500,4658.8461914063,5440.0000000000,2018.2050781250,831.0256347656,6842.1796875000,4108.2050781250,1460.6409912109,,,
602.4609375000,54,2238.7180175781,3896.1538085938,6608.4614257813,2046.5384521484,457.4358825684,7390.6411132813,5352.6923828125,6354.8715820313,1877.5640869141,5791.1538085938,2865.0000000000,2942.1794433594,2073.4614257813,6814.2309570313,5535.3847656250,1063.3333740234,,,
602.4687500000,54,6953.7177734375,3784.8718261719,4545.3847656250,5569.3588867188,3057.5642089844,2389.7436523438,1823.0769042969,3661.5385742188,4332.8203125000,6798.2050781250,5370.1284179688,7740.5126953125,2322.5642089844,7964.1025390625,5221.9228515625,581.6666870117,,,
602.4765625000,54,1180.6409912109,5781.4101562500,855.7692260742,1222.0512695313,3184.6154785156,1202.3077392578,4292.3076171875,356.0256347656,2462.4357910156,554.3589477539,4320.5126953125,5113.2050781250,3625.3845214844,6303.3334960938,3921.1538085938,1015.5128173828,,,
602.4843750000,54,4765.6411132813,2674.1025390625,1556.5384521484,8309.2304687500,4657.4360351563,2379.6154785156,5975.7690429688,4799.2309570313,2666.2819824219,1901.2821044922,5550.0000000000,1947.5640869141,5494.6152343750,4657.6923828125,5044.4873046875,5689.7436523438,,,
602.4921875000,54,204.7435760498,5945.8974609375,7310.8974609375,5177.8203125000,8269.4873046875,7731.1538085938,1791.4102783203,5091.7949218750,7598.8461914063,7101.5385742188,2624.6154785156,7323.4614257813,2988.5898437500,6248.5898437500,1880.7691650391,5274.4873046875,,,
602.5000000000,54,1476.6666259766,4965.6411132813,4184.6152343750,4772.3076171875,1745.2563476563,2281.0256347656,2629.4870605469,548.9743652344,567.6923217773,5596.5385742188,1432.4359130859,421.6666564941,2592.0512695313,5037.8203125000,56.2820434570,6902.3076171875,,,
602.5078125000,54,1380.3846435547,4263.3334960938,1452.1794433594,4575.5126953125,5071.9228515625,359.8717956543,2833.3332519531,8201.9228515625,5094.6152343750,5835.3847656250,1042.3077392578,4058.2050781250,4806.4101562500,4677.8203125000,7645.1284179688,527.3076782227,,,
602.5156250000,54,1186.6666259766,6298.2050781250,3349.7436523438,4463.5898437500,366.2820434570,5218.8461914063,2052.1794433594,3783.4614257813,7512.8203125000,5302.4360351563,7531.7949218750,2104.6154785156,2615.5126953125,926.2820434570,2303.5898437500,3316.2819824219,,,
602.5234375000,54,4517.4360351563,7776.4101562500,659.4871826172,7152.3076171875,5044.4873046875,7034.6152343750,7142.9487304688,1916.4102783203,4072.5642089844,1965.0000000000,8139.8715820313,5616.5385742188,8293.4619140625,2406.1538085938,5886.7949218750,4998.8461914063,,,
602.5312500000,54,1527.5640869141,7963.8461914063,3023.0769042969,6824.3588867188,3722.9487304688,3622.5642089844,3512.3076171875,1475.7691650391,3467.9487304688,5585.2563476563,5276.6665039063,5844.6152343750,1559.7435302734,248.4615325928,6919.2309570313,5018.2050781250,,,
602.5390625000,54,2510.7692871094,6352.9487304688,5654.1025390625,6748.4614257813,2229.6154785156,7143.5898437500,6057.6923828125,3062.9487304688,6182.8203125000,1756.4102783203,936.6666870117,5082.5639648438,829.2307739258,7490.6411132813,3072.0512695313,7230.0000000000,,,
602.5468750000,54,1917.0512695313,2427.1794433594,6923.3334960938,4854.6152343750,264.1025695801,8037.1796875000,7629.6152343750,6611.5385742188,2230.0000000000,3055.8974609375,4894.3588867188,6292.0512695313,2738.9743652344,3518.7180175781,5407.9487304688,3860.0000000000,,,
